ID,createdAt,createdBy,modifiedAt,modifiedBy,purchaseOrderNumber,supplier_ID,plant_ID,buyer_ID,orderDate,deliveryDate,status,currency_code,netAmount,taxAmount,totalAmount,paymentTerms,incoterm,approvedBy_ID,approvedAt,notes
cf0ef797-91bb-5582-a2be-b4db0ea12ed2,2026-01-21T08:00:00Z,system,2026-01-21T08:00:00Z,system,4500000253,e86b7737-67e0-5e42-9655-8f3ce7404512,3cab26fd-f62f-5970-ad42-c321a067cf36,8758fdc7-b73d-58da-9847-91a91303126e,2026-01-21,2026-03-29,COMPLETED,USD,179221.50,41220.94,220442.44,Z030,CPT,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2026-01-22T08:00:00Z,Project-specific procurement
104b15f8-84bb-55b1-994d-0278d47b9b7b,2026-07-03T08:00:00Z,system,2026-07-03T08:00:00Z,system,4500000254,60eeff72-afa3-5425-9ed3-d24b0eb590b7,89693957-df41-5038-b06b-8fcd13674f65,4b8f339d-64d5-53f8-bcd2-cafb0ea20c4d,2026-07-03,2026-08-23,COMPLETED,SEK,1610364.80,370383.90,1980748.70,Z030,FCA,0737d81c-800f-585f-8a81-5742f5aa93a6,2026-07-04T08:00:00Z,Project-specific procurement
fb6a4f87-1a54-5582-a823-5e00d2bb435e,2025-10-14T08:00:00Z,system,2025-10-14T08:00:00Z,system,4500000255,d18facee-7798-50e9-88e9-343196cd6b74,261d0783-3954-5ee6-baf2-f9e37bbb725b,8758fdc7-b73d-58da-9847-91a91303126e,2025-10-14,2025-11-30,ORDERED,EUR,26916.49,4844.97,31761.46,0003,CPT,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2025-10-16T08:00:00Z,Priority supplier order
ae441061-879b-5da6-a48a-b42350de37d3,2026-03-26T08:00:00Z,system,2026-03-26T08:00:00Z,system,4500000256,0d733f4f-1d7c-53af-9046-17a207953571,34b80a58-c167-5ea6-9b2c-d151aa2ea5a3,8758fdc7-b73d-58da-9847-91a91303126e,2026-03-26,2026-05-28,COMPLETED,EUR,410756.16,78043.67,488799.83,0002,CPT,78f316cf-bc76-5bab-9068-b36833d8b019,2026-03-26T08:00:00Z,Standard procurement order
87f37b47-bb43-51d2-b6cb-60c6f915f357,2025-10-17T08:00:00Z,system,2025-10-17T08:00:00Z,system,4500000257,6da4b9d9-a7ad-549b-9ffd-2b4f6a0184ea,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,362bb051-fb3b-5a89-9979-8640133ad18b,2025-10-17,2025-11-02,COMPLETED,CHF,81307.52,17074.58,98382.10,0002,DAP,0737d81c-800f-585f-8a81-5742f5aa93a6,2025-10-20T08:00:00Z,Project-specific procurement
da4ca573-5fea-5c34-8c51-b4a7f7b9e188,2025-11-19T08:00:00Z,system,2025-11-19T08:00:00Z,system,4500000258,70cce057-5466-570d-8470-681840cf629c,34b80a58-c167-5ea6-9b2c-d151aa2ea5a3,b0f0219c-497a-5b5a-8247-64bb9744b592,2025-11-19,2026-01-16,ORDERED,EUR,277946.04,52809.75,330755.79,Z030,DDP,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2025-11-22T08:00:00Z,Priority supplier order
b0ebfcf6-6fd5-5e3c-91cf-6844c98c071e,2026-06-13T08:00:00Z,system,2026-06-13T08:00:00Z,system,4500000259,51deaf41-f05e-539c-941e-b9f8e9b454c0,113d871c-fdd0-59b0-922b-71a1f17a7a5b,88db520f-00d6-51aa-8b62-c7a88dd50f4c,2026-06-13,2026-08-05,COMPLETED,GBP,424269.70,80611.24,504880.94,Z045,FCA,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2026-06-13T08:00:00Z,Standard procurement order
6c81700a-0555-5faa-9cbb-c4bbb1b42566,2026-06-11T08:00:00Z,system,2026-06-11T08:00:00Z,system,4500000260,70cce057-5466-570d-8470-681840cf629c,329ee744-d62e-5fc4-a06d-cd6019444aa8,88db520f-00d6-51aa-8b62-c7a88dd50f4c,2026-06-11,2026-06-18,ORDERED,EUR,276832.25,52598.13,329430.38,Z030,DDP,d925509d-9c4c-55ac-990d-b19752aa437c,2026-06-12T08:00:00Z,Priority supplier order
cd52a7ff-0942-52bc-93d6-7021fc9c7d67,2026-01-10T08:00:00Z,system,2026-01-10T08:00:00Z,system,4500000261,e3e429d9-10d1-55e7-b248-40fedb48b315,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2026-01-10,2026-02-17,COMPLETED,EUR,351227.88,66733.30,417961.18,Z045,CPT,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2026-01-10T08:00:00Z,
4d0950d6-322e-56b4-8e01-65a8e1fc0af0,2026-07-01T08:00:00Z,system,2026-07-01T08:00:00Z,system,4500000262,e3e429d9-10d1-55e7-b248-40fedb48b315,cb89079f-b137-594d-b7f6-f3803900b013,88db520f-00d6-51aa-8b62-c7a88dd50f4c,2026-07-01,2026-08-07,ORDERED,EUR,569201.60,108148.30,677349.90,Z045,CPT,d925509d-9c4c-55ac-990d-b19752aa437c,2026-07-02T08:00:00Z,Standard procurement order
1ec2c43c-b5d0-52a3-8dc4-dcb05d2da225,2026-05-29T08:00:00Z,system,2026-05-29T08:00:00Z,system,4500000263,bbe536c0-548b-5f63-9041-e346ae8009a3,89693957-df41-5038-b06b-8fcd13674f65,deb3fb29-3383-5c3d-9343-4b0681551f8f,2026-05-29,2026-06-24,COMPLETED,PLN,382065.98,76413.20,458479.18,Z060,EXW,0737d81c-800f-585f-8a81-5742f5aa93a6,2026-06-01T08:00:00Z,Quarterly replenishment
8bb45acd-08a8-5384-9bff-2623e37aed11,2025-12-04T08:00:00Z,system,2025-12-04T08:00:00Z,system,4500000264,d793f1b1-63cb-5e54-90fc-fbfc7ddf9248,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,344e75d1-f4ee-5da0-b8c0-d2949c9f7794,2025-12-04,2026-01-02,COMPLETED,EUR,709871.20,127776.82,837648.02,Z045,DAP,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2025-12-06T08:00:00Z,
cfa81163-51e7-5a49-8596-41ba60ad89f8,2025-10-24T08:00:00Z,system,2025-10-24T08:00:00Z,system,4500000265,b2062365-15e8-5d1c-ae5c-a2c4459e969a,3e8df789-1fad-5f45-9e4e-ae08a2240191,bf01dabf-7f6b-5183-895b-36a5584e7d8d,2025-10-24,2025-11-06,COMPLETED,CAD,1593402.20,286812.40,1880214.60,0003,EXW,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2025-10-26T08:00:00Z,Priority supplier order
7bfce3b2-fb4c-5d97-842a-e2badeabf49c,2026-01-18T08:00:00Z,system,2026-01-18T08:00:00Z,system,4500000266,aee6450e-4511-5d45-adb8-f7752be64638,26221d5e-2e66-5ea9-8c4d-30720ed59583,4cc33be3-e381-5651-8754-1dfb4784e453,2026-01-18,2026-02-19,ORDERED,PLN,1975375.30,355567.55,2330942.85,Z030,DAP,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2026-01-21T08:00:00Z,Standard procurement order
edb92ca1-62fd-5f03-ba7d-888f683e3527,2026-02-22T08:00:00Z,system,2026-02-22T08:00:00Z,system,4500000267,d793f1b1-63cb-5e54-90fc-fbfc7ddf9248,51ca2c43-9865-5eed-88e1-7efd0be651e9,cbe963d2-a4e6-5ec1-a15f-948ff5630895,2026-02-22,2026-04-03,COMPLETED,EUR,290462.20,66806.31,357268.51,Z045,DAP,0737d81c-800f-585f-8a81-5742f5aa93a6,2026-02-22T08:00:00Z,Project-specific procurement
60b54de1-8d8d-52c7-8553-cfc1fde565ec,2026-05-16T08:00:00Z,system,2026-05-16T08:00:00Z,system,4500000268,1e6af728-f1a9-58e4-83dd-e019059d95b9,5528724a-ec45-5c0d-ac18-8666390c638c,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2026-05-16,2026-06-27,APPROVED,PLN,1551464.03,279263.53,1830727.56,Z030,FCA,0737d81c-800f-585f-8a81-5742f5aa93a6,2026-05-17T08:00:00Z,Project-specific procurement
18e42028-b3dc-54e9-8289-6e7f7ddc3a72,2026-04-28T08:00:00Z,system,2026-04-28T08:00:00Z,system,4500000269,d5f4a9fb-8418-5f72-bb85-8b4e25a61de3,d425a94e-8ac6-50ba-81e4-27a328a21379,88db520f-00d6-51aa-8b62-c7a88dd50f4c,2026-04-28,2026-06-12,APPROVED,EUR,342815.19,68563.04,411378.23,Z030,CPT,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2026-04-30T08:00:00Z,
2faf5b36-2557-5d85-acac-e5bade822d9c,2026-03-27T08:00:00Z,system,2026-03-27T08:00:00Z,system,4500000270,3b018b68-0323-520e-b88f-fd6f1a05e7b9,87cb6569-bd40-5e24-8586-da21fbea3a81,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2026-03-27,2026-05-05,SUBMITTED,CZK,1472272.89,279731.85,1752004.74,Z060,FCA,,,
f9cde7dd-9b12-5eb1-b088-268078332daa,2026-01-14T08:00:00Z,system,2026-01-14T08:00:00Z,system,4500000271,90e10c7e-6736-59c8-948e-d8729b244cbb,87cb6569-bd40-5e24-8586-da21fbea3a81,8e723945-6a6c-5803-a42e-c1347adfc586,2026-01-14,2026-01-19,COMPLETED,EUR,29549.95,5614.49,35164.44,Z060,CIP,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2026-01-16T08:00:00Z,Project-specific procurement
d1e8abba-2843-581b-bfb0-d6eeba89f16b,2025-11-13T08:00:00Z,system,2025-11-13T08:00:00Z,system,4500000272,6baf0642-83c4-5c75-8d5e-2d181e2adb72,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,bf01dabf-7f6b-5183-895b-36a5584e7d8d,2025-11-13,2026-01-06,APPROVED,GBP,237882.22,45197.62,283079.84,Z030,CPT,78f316cf-bc76-5bab-9068-b36833d8b019,2025-11-13T08:00:00Z,Standard procurement order
36c10716-d244-5b5c-8f60-40b2ac9b4d65,2026-07-03T08:00:00Z,system,2026-07-03T08:00:00Z,system,4500000273,1e6af728-f1a9-58e4-83dd-e019059d95b9,5528724a-ec45-5c0d-ac18-8666390c638c,4e216c0a-c972-5f8b-9c46-6350e9b7fcd3,2026-07-03,2026-07-26,COMPLETED,PLN,422843.13,76111.76,498954.89,Z030,FCA,d925509d-9c4c-55ac-990d-b19752aa437c,2026-07-03T08:00:00Z,Standard procurement order
00e95fb2-4999-5a89-b514-66e9039ab040,2026-06-24T08:00:00Z,system,2026-06-24T08:00:00Z,system,4500000274,f976befd-fcaf-56c0-ab48-c790fa270290,03aef187-5272-56c7-bfc4-cf8b61ecf06b,344e75d1-f4ee-5da0-b8c0-d2949c9f7794,2026-06-24,2026-09-01,COMPLETED,CAD,963834.10,192766.82,1156600.92,Z030,CIP,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2026-06-27T08:00:00Z,Standard procurement order
845ce1ce-b908-5c79-93c2-d44470c0c380,2026-01-24T08:00:00Z,system,2026-01-24T08:00:00Z,system,4500000275,6da4b9d9-a7ad-549b-9ffd-2b4f6a0184ea,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,762dab21-f406-51e5-938f-353039145619,2026-01-24,2026-03-31,APPROVED,CHF,442106.09,92842.28,534948.37,0002,DAP,d925509d-9c4c-55ac-990d-b19752aa437c,2026-01-24T08:00:00Z,Standard procurement order
bf6ed661-6bf0-596f-b8db-6a9edd26a5dc,2026-05-22T08:00:00Z,system,2026-05-22T08:00:00Z,system,4500000276,3891de4d-57d5-5ba5-873a-2d343b5d7a5b,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,f911dfb3-26ad-5d1f-b884-074c195d7b36,2026-05-22,2026-06-21,COMPLETED,EUR,746364.75,149272.95,895637.70,0001,DAP,0737d81c-800f-585f-8a81-5742f5aa93a6,2026-05-22T08:00:00Z,Project-specific procurement
69371269-7783-51d6-9252-937bef575625,2025-10-06T08:00:00Z,system,2025-10-06T08:00:00Z,system,4500000277,e562fce3-1dda-5959-b99a-ae629b2730a8,efd8a8e4-0bb8-5f9e-be95-16451417acb0,aa73552f-c4e3-50c0-ab42-ae08fe8628fc,2025-10-06,2025-10-13,ORDERED,PLN,1405223.50,281044.70,1686268.20,0001,EXW,78f316cf-bc76-5bab-9068-b36833d8b019,2025-10-09T08:00:00Z,Project-specific procurement
439d7ffe-7a38-55f9-8dd8-9fa00eb0ec09,2025-10-23T08:00:00Z,system,2025-10-23T08:00:00Z,system,4500000278,1527dfb5-6e67-5f8d-99ca-ca0aacc8a652,89693957-df41-5038-b06b-8fcd13674f65,6a4dd11c-1048-5284-aa7d-1444c1c67877,2025-10-23,2025-12-27,COMPLETED,CAD,292738.51,67329.86,360068.37,Z030,FCA,d925509d-9c4c-55ac-990d-b19752aa437c,2025-10-25T08:00:00Z,Project-specific procurement
0ba5f0ec-3ec3-57e7-b279-de89413aff8c,2026-04-02T08:00:00Z,system,2026-04-02T08:00:00Z,system,4500000279,10da3830-3725-5f5b-946b-84d8208ac3df,87cb6569-bd40-5e24-8586-da21fbea3a81,53657725-cc33-52fa-bf83-e8ebce35acc6,2026-04-02,2026-05-20,ORDERED,EUR,427555.69,81235.58,508791.27,0003,DAP,78f316cf-bc76-5bab-9068-b36833d8b019,2026-04-03T08:00:00Z,Project-specific procurement
19e0bf23-4f37-55c8-976e-2346d33382a6,2025-12-04T08:00:00Z,system,2025-12-04T08:00:00Z,system,4500000280,b2062365-15e8-5d1c-ae5c-a2c4459e969a,113d871c-fdd0-59b0-922b-71a1f17a7a5b,9e1c4686-2f34-5912-ad37-81df9a7a3278,2025-12-04,2026-01-24,ORDERED,CAD,568815.97,108075.03,676891.00,0003,EXW,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2025-12-07T08:00:00Z,Priority supplier order
20d5cc66-9ed9-5696-86a6-aebdbce7949a,2025-12-07T08:00:00Z,system,2025-12-07T08:00:00Z,system,4500000281,2e617472-f9c2-5b53-a8b9-327c19b7a7b2,e294ac9d-bd77-5078-ba31-f74bebb60488,24356e6d-8de5-5316-88e3-702cdfd23228,2025-12-07,2026-01-31,COMPLETED,EUR,139572.43,29310.21,168882.64,0002,DAP,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2025-12-10T08:00:00Z,Project-specific procurement
8dd62e74-1f9e-56d4-a584-fb5ad00040ed,2025-11-12T08:00:00Z,system,2025-11-12T08:00:00Z,system,4500000282,c9e9137a-fbd0-5b48-86f9-b6693cb7cf2f,e294ac9d-bd77-5078-ba31-f74bebb60488,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2025-11-12,2026-01-15,COMPLETED,CAD,17058.46,3070.52,20128.98,0001,CIP,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2025-11-13T08:00:00Z,Quarterly replenishment
57e27ef6-1dfb-5944-a39b-96851293280d,2026-06-26T08:00:00Z,system,2026-06-26T08:00:00Z,system,4500000283,e562fce3-1dda-5959-b99a-ae629b2730a8,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,d778b989-a675-5d3f-8009-55dfeceec6f9,2026-06-26,2026-08-16,COMPLETED,PLN,27377.07,5201.64,32578.71,0001,EXW,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2026-06-29T08:00:00Z,Quarterly replenishment
08a149bf-617c-593e-9ba7-edbfbfe3fa4a,2026-01-08T08:00:00Z,system,2026-01-08T08:00:00Z,system,4500000284,94637be8-57b0-5434-bd07-63fb1b7462c2,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,d778b989-a675-5d3f-8009-55dfeceec6f9,2026-01-08,2026-02-16,ORDERED,PLN,1763274.27,405553.08,2168827.35,0003,FCA,d925509d-9c4c-55ac-990d-b19752aa437c,2026-01-09T08:00:00Z,Quarterly replenishment
52c57d7a-0e09-5c94-ae5c-4645b2298112,2026-03-20T08:00:00Z,system,2026-03-20T08:00:00Z,system,4500000285,61c6b671-bb49-54e7-b5ac-ac9fed5590a0,5528724a-ec45-5c0d-ac18-8666390c638c,5941f83b-16e1-5dcd-8dc3-df8d4713fe97,2026-03-20,2026-04-14,COMPLETED,CHF,231213.80,48554.90,279768.70,0003,EXW,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2026-03-22T08:00:00Z,Project-specific procurement
ab538a5b-e6bb-507b-a631-dd9d318fd991,2026-05-09T08:00:00Z,system,2026-05-09T08:00:00Z,system,4500000286,94637be8-57b0-5434-bd07-63fb1b7462c2,cb89079f-b137-594d-b7f6-f3803900b013,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2026-05-09,2026-07-13,COMPLETED,PLN,358180.36,68054.27,426234.63,0003,FCA,d925509d-9c4c-55ac-990d-b19752aa437c,2026-05-09T08:00:00Z,Standard procurement order
12723fec-8891-54cf-aa25-9aa3abefc2ae,2026-03-31T08:00:00Z,system,2026-03-31T08:00:00Z,system,4500000287,146ea71e-a89e-577d-9441-646e3fc87b78,d425a94e-8ac6-50ba-81e4-27a328a21379,4b8f339d-64d5-53f8-bcd2-cafb0ea20c4d,2026-03-31,2026-04-14,ORDERED,CZK,4924858.59,1034220.30,5959078.89,Z045,CPT,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2026-04-03T08:00:00Z,Quarterly replenishment
63bde831-5035-5487-a9fc-11a150bca449,2026-06-30T08:00:00Z,system,2026-06-30T08:00:00Z,system,4500000288,59b08f46-6268-5135-959b-28e10d381b78,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,bfc09207-4542-5693-a52b-974f1bcfaf39,2026-06-30,2026-09-02,ORDERED,EUR,71287.90,13544.70,84832.60,Z045,CPT,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2026-06-30T08:00:00Z,Quarterly replenishment
46bb47ca-021c-5481-ac0a-aa415162c5b7,2026-01-08T08:00:00Z,system,2026-01-08T08:00:00Z,system,4500000289,70cce057-5466-570d-8470-681840cf629c,113d871c-fdd0-59b0-922b-71a1f17a7a5b,b0637871-bb7d-59e4-8037-d5e1bbe0560a,2026-01-08,2026-01-20,APPROVED,EUR,126440.43,24023.68,150464.11,Z030,DDP,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2026-01-10T08:00:00Z,Quarterly replenishment
3983f79e-c9e1-5560-89bc-253fb7c6910b,2025-10-02T08:00:00Z,system,2025-10-02T08:00:00Z,system,4500000290,051b18ad-9186-5426-988f-a70b99be294d,e294ac9d-bd77-5078-ba31-f74bebb60488,8758fdc7-b73d-58da-9847-91a91303126e,2025-10-02,2025-12-01,ORDERED,USD,322095.67,64419.13,386514.80,0001,DDP,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2025-10-03T08:00:00Z,Priority supplier order
a5176576-279f-505b-bd32-565bed4866c3,2025-12-23T08:00:00Z,system,2025-12-23T08:00:00Z,system,4500000291,6d870c43-5af0-59e6-bc85-7a87ffd192e7,5b8df29c-4f7d-5b45-b24c-0b5a197ae2b0,deb3fb29-3383-5c3d-9343-4b0681551f8f,2025-12-23,2026-01-13,CANCELLED,EUR,397926.23,71626.72,469552.95,0003,DAP,,,Priority supplier order
4e451600-3317-5d0d-a9d9-1016ff2c5c29,2026-07-07T08:00:00Z,system,2026-07-07T08:00:00Z,system,4500000292,e562fce3-1dda-5959-b99a-ae629b2730a8,3cab26fd-f62f-5970-ad42-c321a067cf36,bf01dabf-7f6b-5183-895b-36a5584e7d8d,2026-07-07,2026-08-04,COMPLETED,PLN,1049523.40,241390.38,1290913.78,0001,EXW,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2026-07-07T08:00:00Z,Standard procurement order
466317c1-a577-5ced-b752-cc40f296e616,2025-12-21T08:00:00Z,system,2025-12-21T08:00:00Z,system,4500000293,015d24f1-4165-5423-96d2-fccd1c7bc852,681d3a1f-6166-5793-8dd0-2f9ae8a7e909,82118fb0-4b2c-5ab5-b817-ec77a960c692,2025-12-21,2026-02-23,COMPLETED,EUR,229456.05,48185.77,277641.82,0002,DDP,c7e3e4e0-4eb0-57ed-973a-248aa1d4166f,2025-12-23T08:00:00Z,Standard procurement order
26641ce6-f947-529b-9b75-9ae7383b928e,2026-04-26T08:00:00Z,system,2026-04-26T08:00:00Z,system,4500000294,70cce057-5466-570d-8470-681840cf629c,e6d386f5-8b03-578e-aca0-68c8e68a10d1,7c801ba4-5463-5410-bdfc-fb9770b2a7c7,2026-04-26,2026-06-15,COMPLETED,EUR,59834.50,11368.55,71203.05,Z030,DDP,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2026-04-27T08:00:00Z,Standard procurement order
d5cfcded-00e4-5ee3-bc33-ade7b01572bd,2025-11-21T08:00:00Z,system,2025-11-21T08:00:00Z,system,4500000295,d18facee-7798-50e9-88e9-343196cd6b74,cb89079f-b137-594d-b7f6-f3803900b013,5f639525-25c5-54fa-aa87-ccfe5b39776a,2025-11-21,2026-01-16,APPROVED,EUR,521561.39,99096.66,620658.05,0003,CPT,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2025-11-22T08:00:00Z,Project-specific procurement
11e352bb-722a-5f98-b078-7d76fe31f8a1,2026-07-03T08:00:00Z,system,2026-07-03T08:00:00Z,system,4500000296,051b18ad-9186-5426-988f-a70b99be294d,e294ac9d-bd77-5078-ba31-f74bebb60488,78f316cf-bc76-5bab-9068-b36833d8b019,2026-07-03,2026-07-19,COMPLETED,USD,430426.35,77476.74,507903.09,0001,DDP,78f316cf-bc76-5bab-9068-b36833d8b019,2026-07-05T08:00:00Z,
50351416-86dd-55c4-9f4c-41a92b330960,2026-08-01T08:00:00Z,system,2026-08-01T08:00:00Z,system,4500000297,59b08f46-6268-5135-959b-28e10d381b78,329ee744-d62e-5fc4-a06d-cd6019444aa8,762dab21-f406-51e5-938f-353039145619,2026-08-01,2026-09-06,COMPLETED,EUR,454371.22,86330.53,540701.75,Z045,CPT,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2026-08-02T08:00:00Z,Standard procurement order
81b30f86-c2f5-5510-9175-f122ac273005,2025-11-02T08:00:00Z,system,2025-11-02T08:00:00Z,system,4500000298,2ced5b4f-e17d-5790-af58-523f7f527540,261d0783-3954-5ee6-baf2-f9e37bbb725b,8e723945-6a6c-5803-a42e-c1347adfc586,2025-11-02,2025-11-12,APPROVED,GBP,34080.20,7838.45,41918.65,0001,DDP,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2025-11-03T08:00:00Z,Priority supplier order
a6a9a74c-56db-5206-ab2b-69bf7d0c0a5a,2026-02-03T08:00:00Z,system,2026-02-03T08:00:00Z,system,4500000299,59b08f46-6268-5135-959b-28e10d381b78,9f6bd345-59f3-56b7-b1b4-8a3e5fab6656,4e5e44a7-230a-5238-af8a-6363cf5be42b,2026-02-03,2026-03-18,COMPLETED,EUR,690354.10,131167.28,821521.38,Z045,CPT,0737d81c-800f-585f-8a81-5742f5aa93a6,2026-02-06T08:00:00Z,Project-specific procurement
3bf8139c-d1f9-50bf-b553-e7fd08a23e01,2025-12-08T08:00:00Z,system,2025-12-08T08:00:00Z,system,4500000300,5cfd420c-6305-56f0-b599-3c1c4c1b5282,329ee744-d62e-5fc4-a06d-cd6019444aa8,24356e6d-8de5-5316-88e3-702cdfd23228,2025-12-08,2025-12-27,SUBMITTED,PLN,1735430.43,329731.78,2065162.21,Z030,CIP,,,Priority supplier order
36a0c062-ab70-5e6b-9f16-527f53de9e5b,2026-03-22T08:00:00Z,system,2026-03-22T08:00:00Z,system,4500000301,1687ebd0-4f66-5790-9b72-e3238b0ae7f7,283bb6f3-df62-5cb4-9d4b-a62afcbbb11d,bfc09207-4542-5693-a52b-974f1bcfaf39,2026-03-22,2026-04-05,COMPLETED,EUR,123980.85,26035.98,150016.83,0003,CIP,4deefa0a-1e41-5a72-a113-c2b82a9ea70b,2026-03-23T08:00:00Z,Standard procurement order
f1075a72-6177-5a31-b4ac-f83ae505a72d,2026-06-22T08:00:00Z,system,2026-06-22T08:00:00Z,system,4500000302,d61c0227-d2cb-53a8-b3e6-45175058182d,78e17b4f-64d9-5a1f-8e02-e8a798b67ff0,88db520f-00d6-51aa-8b62-c7a88dd50f4c,2026-06-22,2026-07-11,ORDERED,EUR,132761.76,25224.73,157986.49,Z030,FCA,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2026-06-24T08:00:00Z,
96a76642-a183-5816-aa04-f0a1e08807fb,2025-11-19T08:00:00Z,system,2025-11-19T08:00:00Z,system,4500000303,146ea71e-a89e-577d-9441-646e3fc87b78,cb89079f-b137-594d-b7f6-f3803900b013,362bb051-fb3b-5a89-9979-8640133ad18b,2025-11-19,2026-01-08,COMPLETED,CZK,3554397.10,675335.45,4229732.55,Z045,CPT,0737d81c-800f-585f-8a81-5742f5aa93a6,2025-11-22T08:00:00Z,Priority supplier order
f1e2ba78-c0aa-5bcd-b60f-f7e7b343be03,2026-03-04T08:00:00Z,system,2026-03-04T08:00:00Z,system,4500000304,015d24f1-4165-5423-96d2-fccd1c7bc852,3e8df789-1fad-5f45-9e4e-ae08a2240191,deb3fb29-3383-5c3d-9343-4b0681551f8f,2026-03-04,2026-04-12,ORDERED,EUR,341873.69,61537.26,403410.95,0002,DDP,78f316cf-bc76-5bab-9068-b36833d8b019,2026-03-04T08:00:00Z,Quarterly replenishment
dd30c420-5b64-57b4-9e9f-aa54eb93b143,2026-04-10T08:00:00Z,system,2026-04-10T08:00:00Z,system,4500000305,146ea71e-a89e-577d-9441-646e3fc87b78,113d871c-fdd0-59b0-922b-71a1f17a7a5b,8e723945-6a6c-5803-a42e-c1347adfc586,2026-04-10,2026-06-16,COMPLETED,CZK,4506780.11,856288.22,5363068.33,Z045,CPT,91e632eb-67bf-5d38-a8b5-8e84d43dd62b,2026-04-10T08:00:00Z,Quarterly replenishment
66a7768c-aa62-5fe1-be71-ccbfceb0789e,2025-10-28T08:00:00Z,system,2025-10-28T08:00:00Z,system,4500000306,bcb31d65-a401-530a-ad05-b5d8799c8a39,0450cf2b-52b5-5c7a-95b0-bbdc67bca724,5941f83b-16e1-5dcd-8dc3-df8d4713fe97,2025-10-28,2026-01-04,COMPLETED,SEK,107827.70,24800.37,132628.07,Z030,DDP,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2025-10-30T08:00:00Z,Quarterly replenishment
a8d9ca65-7fb6-58d8-9410-237084ae4f56,2026-05-16T08:00:00Z,system,2026-05-16T08:00:00Z,system,4500000307,bad1bbc1-a377-5cf7-9f39-169939fb97d7,51ca2c43-9865-5eed-88e1-7efd0be651e9,4e5e44a7-230a-5238-af8a-6363cf5be42b,2026-05-16,2026-06-22,ORDERED,EUR,295170.16,59034.03,354204.19,0001,DDP,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2026-05-19T08:00:00Z,Project-specific procurement
79757ed3-ee30-5ba6-b2bb-bce05cfc27fe,2026-06-22T08:00:00Z,system,2026-06-22T08:00:00Z,system,4500000308,fa9a8815-098a-5e45-bc94-5794fa09989e,261d0783-3954-5ee6-baf2-f9e37bbb725b,b519a3ff-3161-5685-8e6b-9063483eb30b,2026-06-22,2026-07-13,COMPLETED,GBP,221545.62,44309.12,265854.74,Z060,DDP,2cd38cf3-5347-5c8e-9bec-7cbfde8bcfb8,2026-06-24T08:00:00Z,Priority supplier order
b2be9767-b22f-50c3-935e-323d1ab378a9,2026-01-04T08:00:00Z,system,2026-01-04T08:00:00Z,system,4500000309,e5752291-9c1a-556d-ab73-e21f0d3f37eb,03aef187-5272-56c7-bfc4-cf8b61ecf06b,762dab21-f406-51e5-938f-353039145619,2026-01-04,2026-01-30,APPROVED,CZK,2895642.70,608084.97,3503727.67,Z060,DDP,0a9b9cf2-8c50-54fd-b243-53899f77bb55,2026-01-07T08:00:00Z,
