ID,createdAt,createdBy,modifiedAt,modifiedBy,requisition_ID,itemNumber,material_ID,quantity,unit,estimatedUnitPrice,currency_code,requiredDate,notes
df6d5c40-d398-546c-b895-3977ed82b643,2026-07-12T08:00:00Z,system,2026-07-12T08:00:00Z,system,83d5a6a5-30b6-5fc5-85b5-d13b236d3a68,40,3f3309b3-487e-54de-ae3f-de56ef31378f,10.000,BOX,2295.82,EUR,2026-08-03,Production demand
8dc766ea-54c3-55a4-898a-50016ac7fe29,2026-01-10T08:00:00Z,system,2026-01-10T08:00:00Z,system,eea12378-2517-59c1-9263-567419337e93,10,437ef9de-cfe9-5599-8502-13a53e958016,75.000,KG,12.89,EUR,2026-02-16,Replacement stock
3958a59f-ea10-5091-b029-4e4faa942a10,2026-01-10T08:00:00Z,system,2026-01-10T08:00:00Z,system,eea12378-2517-59c1-9263-567419337e93,20,75d6a74c-c3cd-5660-ad71-3d8c716419de,150.000,BOX,1479.63,EUR,2026-02-16,
efc9c4e9-436c-59e0-9a28-246cb8f3d212,2026-02-27T08:00:00Z,system,2026-02-27T08:00:00Z,system,789d3a50-616e-57b7-ba8f-5190ffe7881e,10,61c9dd7a-23b2-51ce-a4f8-1ecaedb8b55e,50.000,SET,1953.80,EUR,2026-03-30,Replacement stock
b4bbc67d-8972-5141-95ea-5baa589f9242,2026-05-23T08:00:00Z,system,2026-05-23T08:00:00Z,system,eff2d7fc-4e05-53db-ad03-a5fa2ad23aaf,10,8e000456-a6ac-57d9-b9cb-0522d8da4203,1.000,KG,19.07,EUR,2026-07-05,Standard requirement
b81b7f02-5513-513a-80f0-c5aac121b980,2026-05-23T08:00:00Z,system,2026-05-23T08:00:00Z,system,eff2d7fc-4e05-53db-ad03-a5fa2ad23aaf,20,a93a3ee0-dfe5-5635-b2cf-50207f6eefff,100.000,BOX,933.93,EUR,2026-07-05,Replacement stock
08505f0f-4f62-54af-b25f-22f471176d06,2026-05-23T08:00:00Z,system,2026-05-23T08:00:00Z,system,eff2d7fc-4e05-53db-ad03-a5fa2ad23aaf,30,5c00c635-ab30-509c-930a-9c3027c73ba1,20.000,BOX,1590.66,EUR,2026-07-05,Planned maintenance
7d62d4e6-9776-50d6-9e5f-687130f8dcd3,2025-09-15T08:00:00Z,system,2025-09-15T08:00:00Z,system,0fddf3f4-78fb-5299-aa22-c82b9e245102,10,5ed4476d-3306-5591-960f-4c8a96c6dae8,150.000,BOX,1769.07,EUR,2025-10-10,Replacement stock
30a702dc-0833-5707-bfaf-c76341ca7e29,2025-09-15T08:00:00Z,system,2025-09-15T08:00:00Z,system,0fddf3f4-78fb-5299-aa22-c82b9e245102,20,7bbe83f1-c77e-5ae0-b99e-e216e600e89f,20.000,KG,28.09,EUR,2025-10-10,Production demand
fa68744f-065b-5e9d-ae82-1a2e4886e5b8,2025-09-15T08:00:00Z,system,2025-09-15T08:00:00Z,system,0fddf3f4-78fb-5299-aa22-c82b9e245102,30,86cd43f5-5e5a-58e0-8882-778206f00530,20.000,KG,17.44,EUR,2025-10-10,
0c4e44c0-7a68-5093-a741-a326ce1e3213,2025-09-15T08:00:00Z,system,2025-09-15T08:00:00Z,system,0fddf3f4-78fb-5299-aa22-c82b9e245102,40,8ecd63dc-042f-5821-9209-3db5b19e8ed7,200.000,EA,2209.80,EUR,2025-10-10,Replacement stock
ffc96c07-c827-5979-8aa3-4eade037250b,2025-09-28T08:00:00Z,system,2025-09-28T08:00:00Z,system,aa8bb9eb-b350-5059-a5cc-b57655d615f2,10,ca48575f-0b73-55a6-b23c-6de718d78d67,5.000,KG,7.30,EUR,2025-11-03,
708a38c0-4e4a-5025-9946-f53d618d30b8,2025-09-28T08:00:00Z,system,2025-09-28T08:00:00Z,system,aa8bb9eb-b350-5059-a5cc-b57655d615f2,20,46b282d8-4f03-5afe-8c6a-9345fa79a1a8,150.000,L,919.56,EUR,2025-11-03,Standard requirement
808d973c-74d1-51f8-b8b9-95d18a2f8801,2026-05-20T08:00:00Z,system,2026-05-20T08:00:00Z,system,272c8a8e-cb1a-5a0f-8cc3-f10235e33da9,10,c1a24447-ba94-5724-9a1d-064a2c0b2811,150.000,SET,1182.60,EUR,2026-07-15,Production demand
11000fb8-fc95-5ae2-9228-a802631cb9ac,2026-04-01T08:00:00Z,system,2026-04-01T08:00:00Z,system,102e25dd-1bed-50f2-b98a-a11f7e07632b,10,15363821-3683-51e9-ad4d-1410e9a22f30,20.000,EA,679.68,EUR,2026-06-07,Planned maintenance
b69ae12d-2503-596f-854e-ac61b11dd49f,2025-11-04T08:00:00Z,system,2025-11-04T08:00:00Z,system,3ef93852-cda3-53cb-bbc7-afb4a2ded734,10,8955b821-56c4-50e4-a768-f8cd91a81833,200.000,BOX,1879.51,EUR,2026-01-03,Replacement stock
2062e1c0-a8fe-5416-87cf-28414a9a63b4,2025-11-04T08:00:00Z,system,2025-11-04T08:00:00Z,system,3ef93852-cda3-53cb-bbc7-afb4a2ded734,20,b195eb87-b559-5dc2-9e04-6eabb78ca3ef,5.000,SET,1868.05,EUR,2026-01-03,Replacement stock
9709ce52-c318-56bf-b110-6a557ed8faa8,2025-10-14T08:00:00Z,system,2025-10-14T08:00:00Z,system,40b7aadd-e8ed-5039-93d3-62a0cf371915,10,881eaa64-708a-5722-917e-fdcc33e19b55,100.000,M,2360.20,EUR,2025-10-31,Standard requirement
b35b94de-41af-5f61-9445-ec686202a630,2025-10-14T08:00:00Z,system,2025-10-14T08:00:00Z,system,40b7aadd-e8ed-5039-93d3-62a0cf371915,20,4510bf5d-95b5-5a36-8ecf-d02e870154c9,2.000,KG,5.96,EUR,2025-10-31,Replacement stock
e406d3b7-9815-526f-89c2-a7b10925edae,2025-10-14T08:00:00Z,system,2025-10-14T08:00:00Z,system,40b7aadd-e8ed-5039-93d3-62a0cf371915,30,eca867c4-ec3b-52d0-826e-e72c7e331d21,50.000,BOX,1194.57,EUR,2025-10-31,Planned maintenance
babb4cbd-d293-5e1b-b30f-816c9ee43a19,2025-10-14T08:00:00Z,system,2025-10-14T08:00:00Z,system,40b7aadd-e8ed-5039-93d3-62a0cf371915,40,571479d1-0b4f-5e80-b110-0e3e87a27f94,1.000,EA,1614.50,EUR,2025-10-31,Planned maintenance
36c66d9c-634b-5add-8819-e8601eac5770,2025-10-04T08:00:00Z,system,2025-10-04T08:00:00Z,system,f9f03cb3-b8b7-5ddc-b40b-ebaef1f40ca9,10,b73f763a-3d8c-562e-9549-a6941040255f,5.000,EA,843.33,EUR,2025-11-11,Standard requirement
5499905b-301b-5963-893c-9afe339b9692,2025-12-04T08:00:00Z,system,2025-12-04T08:00:00Z,system,54c7fdad-7224-5afe-a141-4c8451713d5b,10,c8f2c51c-f8b9-51a7-b2ab-da1f3ac760d6,25.000,M,1487.01,EUR,2025-12-11,Production demand
8dcdd93e-1a64-5538-82cd-cf7d9d958ab2,2026-01-19T08:00:00Z,system,2026-01-19T08:00:00Z,system,1625abfe-7699-5959-b4be-8ba160e518ac,10,b847b69b-3807-57f7-85b1-bf879953e4f1,10.000,KG,35.29,EUR,2026-02-20,Production demand
c3c18f82-372d-525a-9f57-a70c979d145b,2026-01-19T08:00:00Z,system,2026-01-19T08:00:00Z,system,1625abfe-7699-5959-b4be-8ba160e518ac,20,8f4fa6ee-76d8-5196-89f7-b65fbb2cfff1,10.000,KG,21.57,EUR,2026-02-20,
b483dfcd-cc70-56e6-a7aa-254ea718ef29,2026-04-09T08:00:00Z,system,2026-04-09T08:00:00Z,system,7d02542e-d57b-57af-80cf-cab7562e3a3b,10,eca867c4-ec3b-52d0-826e-e72c7e331d21,10.000,BOX,1320.58,EUR,2026-04-23,
797ce47c-4cc8-58ac-87ad-65217fe3ca54,2026-04-09T08:00:00Z,system,2026-04-09T08:00:00Z,system,7d02542e-d57b-57af-80cf-cab7562e3a3b,20,66829174-3fa6-52dd-bbb1-daa7bca60901,1.000,BOX,716.35,EUR,2026-04-23,Standard requirement
b8a92d12-360f-570a-9239-063b90bee12d,2026-04-09T08:00:00Z,system,2026-04-09T08:00:00Z,system,7d02542e-d57b-57af-80cf-cab7562e3a3b,30,748d36d0-ad0a-5e2f-ae52-4b9bd4ac6a44,100.000,M,1722.62,EUR,2026-04-23,Replacement stock
cf229779-34f9-5f60-8e42-3774e7769c43,2026-04-25T08:00:00Z,system,2026-04-25T08:00:00Z,system,14bcf046-b2c8-568f-9824-47dfaa2116c0,10,c27d8ed1-1c81-52eb-9e88-e5402f546414,75.000,L,1789.60,EUR,2026-05-14,Production demand
9950fb2d-e593-5b05-85be-313b340d96c8,2026-04-25T08:00:00Z,system,2026-04-25T08:00:00Z,system,14bcf046-b2c8-568f-9824-47dfaa2116c0,20,cc5afda5-c29c-592b-ab4e-304a522f6af7,2.000,L,1484.63,EUR,2026-05-14,Standard requirement
93191bf0-f833-577b-b17d-24b7a8073b38,2026-03-25T08:00:00Z,system,2026-03-25T08:00:00Z,system,01e93f1c-77fe-5d30-b339-fcf980a91352,10,81934ea3-15d5-5130-8a88-15160030bb8c,2.000,BOX,1997.35,EUR,2026-05-30,
b598e415-6410-572d-b7dd-a16fa10f6e78,2026-03-25T08:00:00Z,system,2026-03-25T08:00:00Z,system,01e93f1c-77fe-5d30-b339-fcf980a91352,20,34a9184c-b2a2-5e49-b2fa-ec91dd5c7ccc,75.000,L,1558.50,EUR,2026-05-30,
05e22379-c9dd-5494-95d7-d4688aa7e369,2026-03-25T08:00:00Z,system,2026-03-25T08:00:00Z,system,01e93f1c-77fe-5d30-b339-fcf980a91352,30,8c4308df-7ca4-593e-8ebe-c6de544847fa,75.000,L,1935.44,EUR,2026-05-30,Production demand
bbf13788-1052-5257-9667-874c38b7e7e1,2026-03-17T08:00:00Z,system,2026-03-17T08:00:00Z,system,2145b224-e910-5019-94f4-9f5487f642a6,10,4510bf5d-95b5-5a36-8ecf-d02e870154c9,50.000,KG,6.58,EUR,2026-04-13,
c6ee8e84-d727-5a92-80d7-9697ff877b9d,2026-03-17T08:00:00Z,system,2026-03-17T08:00:00Z,system,2145b224-e910-5019-94f4-9f5487f642a6,20,972054fa-e98c-5fa7-b5a0-eef2c0bddc26,10.000,M,910.56,EUR,2026-04-13,
664b1424-7e00-5faa-87c9-6fb3349a2ab4,2025-11-23T08:00:00Z,system,2025-11-23T08:00:00Z,system,5d5bacfc-5e05-5481-8b67-de395f790b7f,10,219cd16c-a048-5e62-90b0-7924b1431b82,2.000,L,1340.50,EUR,2025-12-21,
8ee60f83-d330-5b79-ac09-10cd67d14a23,2025-11-23T08:00:00Z,system,2025-11-23T08:00:00Z,system,5d5bacfc-5e05-5481-8b67-de395f790b7f,20,4cb50627-8198-5765-9d5a-9d272c8ce58b,1.000,M,783.99,EUR,2025-12-21,
8dbe387b-72da-521f-a053-b334978f111a,2025-11-23T08:00:00Z,system,2025-11-23T08:00:00Z,system,5d5bacfc-5e05-5481-8b67-de395f790b7f,30,0fe72620-9284-5333-a180-c7cfbeaccc63,5.000,KG,23.36,EUR,2025-12-21,Standard requirement
51409ad0-d294-5bcf-9e11-0b0c26e50f8e,2025-12-23T08:00:00Z,system,2025-12-23T08:00:00Z,system,d9045e97-98ad-5e01-86e7-b43c5b4438ba,10,79756df9-78e3-5df8-ad70-cff390e99aff,25.000,EA,923.40,EUR,2026-02-21,Replacement stock
67671e1e-6af7-5037-bdf6-d93dab5ebf1b,2025-10-21T08:00:00Z,system,2025-10-21T08:00:00Z,system,228779cd-8ca8-54bf-a653-f2b830629344,10,cf47eab7-b618-56ca-8312-fe97b2569fb6,150.000,BOX,395.06,EUR,2025-11-13,Production demand
17c43f31-b8dc-5621-b0ad-bca5886883de,2025-10-21T08:00:00Z,system,2025-10-21T08:00:00Z,system,228779cd-8ca8-54bf-a653-f2b830629344,20,c21a05cd-e0c4-5233-b2b3-69e0eadd9d50,50.000,EA,948.54,EUR,2025-11-13,Replacement stock
c7a06535-6de5-5938-b86e-842298bdd972,2025-10-21T08:00:00Z,system,2025-10-21T08:00:00Z,system,228779cd-8ca8-54bf-a653-f2b830629344,30,2ecf27bf-5cc9-5e4d-bf61-da068d5ffc48,50.000,EA,812.48,EUR,2025-11-13,Production demand
7ffe189c-f2bf-56b5-87c5-7a29a84c73f5,2025-10-21T08:00:00Z,system,2025-10-21T08:00:00Z,system,228779cd-8ca8-54bf-a653-f2b830629344,40,85f6ae6a-e37a-5c6a-8c20-f972d8291238,150.000,M,154.33,EUR,2025-11-13,Planned maintenance
d7ced1dd-b986-52e1-90cd-4fbefb9fd70d,2026-03-31T08:00:00Z,system,2026-03-31T08:00:00Z,system,4236982c-ff94-53cd-afe7-a6293866987b,10,70c1e335-53e1-5df8-b343-82e92d1eab19,75.000,M,110.32,EUR,2026-05-19,Replacement stock
8cadeefd-3db1-5d76-8618-94c8ff3158a3,2026-03-31T08:00:00Z,system,2026-03-31T08:00:00Z,system,4236982c-ff94-53cd-afe7-a6293866987b,20,51a7a682-3b4d-51e0-bc82-813005d006b8,2.000,BOX,1886.77,EUR,2026-05-19,Planned maintenance
7f439c08-2ea6-5bd8-9222-5fbcd8a27f5a,2026-03-31T08:00:00Z,system,2026-03-31T08:00:00Z,system,4236982c-ff94-53cd-afe7-a6293866987b,30,f84d7723-0164-5c03-952b-c6a6bd546739,10.000,EA,2635.69,EUR,2026-05-19,Standard requirement
2f65814e-bde0-568d-b560-58abb5a4024d,2026-03-31T08:00:00Z,system,2026-03-31T08:00:00Z,system,4236982c-ff94-53cd-afe7-a6293866987b,40,b565639f-0e27-5958-90ec-8e31f21798a1,5.000,KG,7.34,EUR,2026-05-19,Replacement stock
0d240fae-6faa-50b1-94e2-a606a57a56bc,2026-03-27T08:00:00Z,system,2026-03-27T08:00:00Z,system,60dbda5a-4fc2-5940-85f3-db1584b53790,10,219cd16c-a048-5e62-90b0-7924b1431b82,1.000,L,1225.88,EUR,2026-05-27,Replacement stock
b61bc31d-3b00-5438-9d2e-b4f41cb8fe77,2026-03-27T08:00:00Z,system,2026-03-27T08:00:00Z,system,60dbda5a-4fc2-5940-85f3-db1584b53790,20,5b7ae8db-72b9-5511-ba23-2698e4fd03df,200.000,BOX,134.94,EUR,2026-05-27,Production demand
5d1c6300-e2ba-53b7-a09e-0f2da2b7ec76,2025-10-14T08:00:00Z,system,2025-10-14T08:00:00Z,system,5663d21d-ffbf-5f52-9e4f-8e3b8b7f7fa9,10,9ee6432b-6595-54db-87c7-de231a6076c8,2.000,EA,200.15,EUR,2025-12-14,Planned maintenance
aaa8ef01-7b83-5e93-8914-7a92f98a4872,2025-10-14T08:00:00Z,system,2025-10-14T08:00:00Z,system,5663d21d-ffbf-5f52-9e4f-8e3b8b7f7fa9,20,5ff325a3-cf1b-5887-bd0f-e1da5d5e6a57,150.000,BOX,704.46,EUR,2025-12-14,Replacement stock
4894761c-32aa-5504-89ea-57cae8ef57aa,2025-09-10T08:00:00Z,system,2025-09-10T08:00:00Z,system,ab5fe605-8749-55a9-9361-c6864b27a750,10,73253cdf-d4e6-5749-9bda-81b380de990d,1.000,L,649.85,EUR,2025-11-22,Replacement stock
9c2c86fa-4743-548c-bdd4-603ac892d273,2025-09-10T08:00:00Z,system,2025-09-10T08:00:00Z,system,ab5fe605-8749-55a9-9361-c6864b27a750,20,bf264e10-7f30-5dfa-9770-1c2548ee3255,150.000,EA,1939.81,EUR,2025-11-22,
77547863-0ccd-5936-9523-7c8bcaf5b2a3,2025-10-08T08:00:00Z,system,2025-10-08T08:00:00Z,system,7af3b9a4-02c7-5957-8f9d-f869f9f07b6b,10,a1a5bad0-30ca-5727-b1d6-9e34f59daa2c,75.000,BOX,642.23,EUR,2025-11-27,Replacement stock
115f1c13-77bc-5ad1-9229-19adc32ab094,2025-10-08T08:00:00Z,system,2025-10-08T08:00:00Z,system,2fd76c99-fa67-5d65-814a-ccc8aa832596,10,425b666f-dd3e-51cf-b65c-1b1c5b49b01e,100.000,M,1584.94,EUR,2025-12-01,Replacement stock
7f1eec29-2fa3-5029-a09d-1263620df1f8,2025-10-08T08:00:00Z,system,2025-10-08T08:00:00Z,system,2fd76c99-fa67-5d65-814a-ccc8aa832596,20,6be44d6c-c457-5100-971c-5640df33eb4b,200.000,SET,477.11,EUR,2025-12-01,Production demand
1c338a3b-30e3-5064-9812-88f68269e511,2025-10-08T08:00:00Z,system,2025-10-08T08:00:00Z,system,2fd76c99-fa67-5d65-814a-ccc8aa832596,30,f4d5037c-d38c-5514-b120-c0d70fd1331e,150.000,L,943.63,EUR,2025-12-01,
230c58db-6b03-5a9f-bd0a-b056dfa0b8dc,2026-04-28T08:00:00Z,system,2026-04-28T08:00:00Z,system,2956bd95-26ea-594d-9173-3f213feeafd7,10,57da00f0-61c9-5674-b533-ab7f1607f838,10.000,BOX,1101.59,EUR,2026-06-03,Replacement stock
dc42cafb-2204-503b-a4c1-abd80584b3e6,2026-04-28T08:00:00Z,system,2026-04-28T08:00:00Z,system,2956bd95-26ea-594d-9173-3f213feeafd7,20,a7d2c2da-af08-5f66-aad4-f45b74b00edb,100.000,L,2402.88,EUR,2026-06-03,Planned maintenance
ff541df7-8f5e-5dba-aa5e-1893e6e40e45,2026-04-28T08:00:00Z,system,2026-04-28T08:00:00Z,system,2956bd95-26ea-594d-9173-3f213feeafd7,30,4c1fad4a-cd24-54cd-b60f-f4fc7907b672,1.000,KG,38.12,EUR,2026-06-03,
735c39a9-e478-50ed-a7f6-28a834dc3161,2026-06-15T08:00:00Z,system,2026-06-15T08:00:00Z,system,e7ab60e6-9003-5d2d-ad45-eac48803aab1,10,25d66eb3-16e0-54c3-bcbc-0f87d2c22b95,200.000,EA,865.48,EUR,2026-07-22,
40ce7872-3679-55b6-b6e4-0e11f06c9c07,2026-06-15T08:00:00Z,system,2026-06-15T08:00:00Z,system,e7ab60e6-9003-5d2d-ad45-eac48803aab1,20,62a2158d-64d0-547a-b140-23e19a0b0820,200.000,BOX,1513.52,EUR,2026-07-22,Planned maintenance
0901c7b2-3613-5964-b53e-4b2e4bbc5bc6,2026-06-15T08:00:00Z,system,2026-06-15T08:00:00Z,system,e7ab60e6-9003-5d2d-ad45-eac48803aab1,30,dc089f09-34df-5a3e-bedb-2c2e0f21465e,20.000,L,1475.15,EUR,2026-07-22,Standard requirement
cf00838b-72ec-5664-a312-6cbfc882db10,2026-06-15T08:00:00Z,system,2026-06-15T08:00:00Z,system,e7ab60e6-9003-5d2d-ad45-eac48803aab1,40,6cfb6402-60b6-52cc-80a2-aa3c8d1d7363,100.000,SET,1418.59,EUR,2026-07-22,Replacement stock
fa5a59a0-a2a4-5ed7-a555-b54a6d387d9a,2026-02-27T08:00:00Z,system,2026-02-27T08:00:00Z,system,47973e18-03ac-581d-904b-83f993c9e06e,10,0c3785e3-7d1b-5f41-95de-b2299b8dd699,150.000,M,1156.72,EUR,2026-05-09,Replacement stock
aa2795f8-9c27-56d7-9743-1e3ea16b4de1,2026-04-10T08:00:00Z,system,2026-04-10T08:00:00Z,system,37830eec-16db-5380-9175-ebab7320e2b4,10,51a7a682-3b4d-51e0-bc82-813005d006b8,10.000,BOX,2025.69,EUR,2026-06-02,Planned maintenance
c96dfde6-e7eb-519f-a0fa-b4e2a8be2c0c,2026-04-17T08:00:00Z,system,2026-04-17T08:00:00Z,system,84187c10-a768-55fb-baf5-ce13fff497e1,10,cbe6be44-8e37-53b6-99d6-fc5a8a20190d,200.000,L,2462.05,EUR,2026-05-23,Replacement stock
e50b4e9f-4e59-5c46-ab50-d533d4abec16,2025-11-04T08:00:00Z,system,2025-11-04T08:00:00Z,system,e593bd1e-f2a4-5dca-a8bc-552e255f4a2f,10,30e34ede-6271-5109-8dcc-7f95af88f2f3,75.000,BOX,2076.69,EUR,2026-01-13,
a6cbf1e0-ae41-579e-9268-de4abf815ec0,2025-11-04T08:00:00Z,system,2025-11-04T08:00:00Z,system,e593bd1e-f2a4-5dca-a8bc-552e255f4a2f,20,748d36d0-ad0a-5e2f-ae52-4b9bd4ac6a44,50.000,M,1813.99,EUR,2026-01-13,Replacement stock
40291556-ad9c-5d33-9415-8458ce8ead85,2025-11-04T08:00:00Z,system,2025-11-04T08:00:00Z,system,e593bd1e-f2a4-5dca-a8bc-552e255f4a2f,30,729b6d7e-7b34-59c4-ab17-3319477660be,50.000,KG,14.64,EUR,2026-01-13,Standard requirement
134b8e49-af77-534e-b9c0-16e3a2b97eb6,2025-11-04T08:00:00Z,system,2025-11-04T08:00:00Z,system,e593bd1e-f2a4-5dca-a8bc-552e255f4a2f,40,12c9f3ae-d18d-52d5-8792-59bbe20067a0,20.000,L,1634.71,EUR,2026-01-13,Planned maintenance
fa35ef03-cdce-52c3-9a30-8a7c874a87dd,2025-10-28T08:00:00Z,system,2025-10-28T08:00:00Z,system,4f330594-0c44-5aea-81fd-7b9cac740aff,10,6c7c41de-f18d-5d68-9697-8f8c32cb9e5e,2.000,M,1804.04,EUR,2025-12-08,Replacement stock
41dbd847-da96-508b-abff-bcddaa5e6ca7,2025-10-28T08:00:00Z,system,2025-10-28T08:00:00Z,system,4f330594-0c44-5aea-81fd-7b9cac740aff,20,b847b69b-3807-57f7-85b1-bf879953e4f1,20.000,KG,30.14,EUR,2025-12-08,Replacement stock
2f98f26a-34e3-54c0-88be-6d084f49a4e3,2025-11-10T08:00:00Z,system,2025-11-10T08:00:00Z,system,dc93263c-5a70-58f6-9455-0978de019588,10,d3ea4cc3-d5fd-5d6d-a8b4-952acbec0290,75.000,SET,2203.69,EUR,2026-01-16,Replacement stock
3f8a5023-8eef-5375-a1e6-a89c4be769b8,2025-11-10T08:00:00Z,system,2025-11-10T08:00:00Z,system,dc93263c-5a70-58f6-9455-0978de019588,20,9cccf623-1147-5c18-8001-597eaf1dced5,200.000,SET,1980.36,EUR,2026-01-16,Replacement stock
ac4f626d-f0aa-5016-af10-6a1affe1935c,2025-11-10T08:00:00Z,system,2025-11-10T08:00:00Z,system,dc93263c-5a70-58f6-9455-0978de019588,30,433f80c2-05f6-5b18-bf74-adc19e89d6f1,2.000,BOX,2454.72,EUR,2026-01-16,
8ed652b6-dfa0-5bbd-8363-04d25db87a7a,2025-11-10T08:00:00Z,system,2025-11-10T08:00:00Z,system,dc93263c-5a70-58f6-9455-0978de019588,40,fd117bf3-4f4c-5949-a1f5-fab4c43bea6b,20.000,M,586.10,EUR,2026-01-16,Production demand
d993ee58-4c25-562b-9d2b-10134999643d,2026-05-15T08:00:00Z,system,2026-05-15T08:00:00Z,system,ef0604d4-cd28-59ed-a749-7412830c0162,10,775db43d-b20d-5440-9e66-3995ab8bf36c,75.000,L,188.13,EUR,2026-07-06,Standard requirement
3f9c50ea-8232-51cd-be05-f41c29b271d4,2026-05-15T08:00:00Z,system,2026-05-15T08:00:00Z,system,ef0604d4-cd28-59ed-a749-7412830c0162,20,4a6344a3-f35e-516c-9e41-3b71adc76bae,5.000,M,766.50,EUR,2026-07-06,
c03d5eef-3c6f-5778-a768-f569885b664b,2026-06-17T08:00:00Z,system,2026-06-17T08:00:00Z,system,d4834053-21e7-5656-8a47-c2c6a10dece2,10,452e2331-a466-542c-832b-33425b59e07a,75.000,EA,2467.17,EUR,2026-08-06,Planned maintenance
de8a1942-ba4e-5b0b-ae1c-f280dd57b76c,2026-06-17T08:00:00Z,system,2026-06-17T08:00:00Z,system,d4834053-21e7-5656-8a47-c2c6a10dece2,20,b6bc1653-27d5-583b-ba09-0b3325b8db55,20.000,SET,694.60,EUR,2026-08-06,Planned maintenance
9ef9f74f-cf05-5ac4-a003-4fa05d643865,2026-06-17T08:00:00Z,system,2026-06-17T08:00:00Z,system,d4834053-21e7-5656-8a47-c2c6a10dece2,30,33565d42-f2c6-5728-b582-d95f8618e410,2.000,BOX,1308.60,EUR,2026-08-06,Planned maintenance
e5484054-026e-573c-896c-45c880f14745,2026-06-17T08:00:00Z,system,2026-06-17T08:00:00Z,system,d4834053-21e7-5656-8a47-c2c6a10dece2,40,22447b3a-3dd0-58e6-a0a5-422538c79c8f,10.000,BOX,874.29,EUR,2026-08-06,Production demand
3069c41c-614d-5f39-9b36-f186e5c01656,2026-01-08T08:00:00Z,system,2026-01-08T08:00:00Z,system,8b8e884a-36c9-57af-bfe1-5aef9ec4d3f7,10,4b2dee46-41cf-5eee-b0e3-93ee894cef45,50.000,SET,2095.69,EUR,2026-02-06,Planned maintenance
beb61672-1a18-548a-8ccd-68c734e8dcb5,2026-01-08T08:00:00Z,system,2026-01-08T08:00:00Z,system,8b8e884a-36c9-57af-bfe1-5aef9ec4d3f7,20,7c9ec527-9eb0-52c4-b207-8cf0cae25caf,50.000,M,2164.91,EUR,2026-02-06,Replacement stock
1639237d-fd17-5cf0-abcc-f3b6f6aad499,2026-03-12T08:00:00Z,system,2026-03-12T08:00:00Z,system,fa39ca5e-62de-5887-a1b1-ae6d2f5e3152,10,d96ec281-e3a6-5aba-b6f4-379e05515ef4,200.000,SET,1195.39,EUR,2026-03-28,Planned maintenance
f67c7a78-964f-564c-928d-bb7bdb66c3ee,2026-03-12T08:00:00Z,system,2026-03-12T08:00:00Z,system,fa39ca5e-62de-5887-a1b1-ae6d2f5e3152,20,0c3785e3-7d1b-5f41-95de-b2299b8dd699,20.000,M,1040.30,EUR,2026-03-28,Standard requirement
ffc008f0-f1fa-5583-a899-66cd41038303,2026-05-01T08:00:00Z,system,2026-05-01T08:00:00Z,system,77334a17-03f1-50d6-8656-0798557f8398,10,5c00c635-ab30-509c-930a-9c3027c73ba1,100.000,BOX,1711.53,EUR,2026-06-04,Production demand
6cb0884c-f671-57dc-adf8-537cfdb989ca,2026-05-01T08:00:00Z,system,2026-05-01T08:00:00Z,system,77334a17-03f1-50d6-8656-0798557f8398,20,65f7e1f5-55a6-5a0e-8cfc-7f783180cb51,50.000,L,2282.04,EUR,2026-06-04,Planned maintenance
f8b4e0b1-dab9-5426-afd1-f8622a538ef0,2026-05-01T08:00:00Z,system,2026-05-01T08:00:00Z,system,77334a17-03f1-50d6-8656-0798557f8398,30,9c2269ae-4d62-5146-b30e-9e301d4108b0,10.000,EA,577.09,EUR,2026-06-04,Production demand
ddf45f83-465e-5838-904a-d1bee7c5344b,2026-05-01T08:00:00Z,system,2026-05-01T08:00:00Z,system,77334a17-03f1-50d6-8656-0798557f8398,40,3dc01e32-c4f9-591d-bf47-70af97b27acc,150.000,BOX,1368.08,EUR,2026-06-04,Production demand
8ae5fa90-31c1-5bae-a556-750413d77dee,2025-12-21T08:00:00Z,system,2025-12-21T08:00:00Z,system,ce8f8b05-5937-5172-abc9-1d8944156682,10,8152f104-7621-5be4-8056-73ba5b77136f,50.000,EA,984.83,EUR,2026-02-28,Production demand
c08a8b12-e777-54c8-8354-1cf3071dfad6,2025-12-21T08:00:00Z,system,2025-12-21T08:00:00Z,system,ce8f8b05-5937-5172-abc9-1d8944156682,20,d3c939e0-3924-58da-a01d-c79899d13ee4,20.000,EA,2336.53,EUR,2026-02-28,Planned maintenance
d871314c-f833-5809-be85-64e127621d82,2025-12-21T08:00:00Z,system,2025-12-21T08:00:00Z,system,ce8f8b05-5937-5172-abc9-1d8944156682,30,8f4fa6ee-76d8-5196-89f7-b65fbb2cfff1,5.000,KG,21.74,EUR,2026-02-28,Standard requirement
ece18f78-f1e3-5df5-b3fe-86b39cf543a7,2026-03-28T08:00:00Z,system,2026-03-28T08:00:00Z,system,7206a850-c377-53a0-8e35-9076c6b9b20a,10,cc5afda5-c29c-592b-ab4e-304a522f6af7,1.000,L,1587.67,EUR,2026-04-14,Standard requirement
7f768bb6-8a20-521e-99e3-b983fbc358ee,2026-03-28T08:00:00Z,system,2026-03-28T08:00:00Z,system,7206a850-c377-53a0-8e35-9076c6b9b20a,20,3fbd18a0-7abf-52be-90d6-d20cad8bccd3,5.000,SET,993.67,EUR,2026-04-14,
