ID,createdAt,createdBy,modifiedAt,modifiedBy,materialNumber,description,materialGroup_ID,baseUnit,standardPrice,currency_code,weight,weightUnit,leadTimeDays,minimumOrderQuantity,active
b5842b92-2db0-59f1-bfed-7a5db5a20938,2025-06-17T08:00:00Z,system,2025-06-17T08:00:00Z,system,MAT000000000000206,Power Supply 07,bff32fdb-82c9-50b2-a43e-d228c5ac24ac,L,324.88,EUR,36.677,KG,22,100.000,True
748d36d0-ad0a-5e2f-ae52-4b9bd4ac6a44,2025-06-18T08:00:00Z,system,2025-06-18T08:00:00Z,system,MAT000000000000207,Conveyor Belt 07,f35026fa-060f-5f11-9a86-269f5666b8e4,M,1835.42,EUR,85.596,KG,9,100.000,True
51a7a682-3b4d-51e0-bc82-813005d006b8,2025-06-19T08:00:00Z,system,2025-06-19T08:00:00Z,system,MAT000000000000208,Rubber Gasket 07,4c63ca08-088d-5a08-992c-d37a3c07121b,BOX,1875.73,EUR,115.659,KG,36,5.000,True
74ec4245-16d4-59ad-a64b-e56056485a1c,2025-06-20T08:00:00Z,system,2025-06-20T08:00:00Z,system,MAT000000000000209,Welding Electrode 07,55c4127a-8e0c-57e2-8b89-bed0198148ef,EA,2403.05,EUR,91.155,KG,39,10.000,True
559354e7-7937-5578-baa8-6d7ae9f39b6f,2025-06-21T08:00:00Z,system,2025-06-21T08:00:00Z,system,MAT000000000000210,Adhesive Sealant 07,f9b30b47-6010-5ad9-82f0-806e9aade65e,BOX,928.28,EUR,30.427,KG,44,20.000,True
7206ba99-aabc-58a4-962c-b600c27e265f,2025-06-22T08:00:00Z,system,2025-06-22T08:00:00Z,system,MAT000000000000211,Stainless Steel Sheet 08,10530ccc-b6a7-5f3b-9f30-768a03cef30c,KG,34.37,EUR,88.376,KG,43,1.000,True
4c30fa9e-b4c6-593b-975f-b5c99a3fa9b1,2025-06-23T08:00:00Z,system,2025-06-23T08:00:00Z,system,MAT000000000000212,Aluminium Profile 08,a0f96efb-e3df-5d04-bbd8-f7c638ce31b7,M,542.93,EUR,67.695,KG,4,25.000,True
8d01b374-77d2-5c26-8153-6ec890456ef4,2025-06-24T08:00:00Z,system,2025-06-24T08:00:00Z,system,MAT000000000000213,Copper Wire 08,b708786d-78bc-5ffa-b86f-456f57af9cad,KG,31.64,EUR,84.672,KG,55,5.000,True
17594ecd-2424-57ab-85b5-deef54d20340,2025-06-25T08:00:00Z,system,2025-06-25T08:00:00Z,system,MAT000000000000214,Ball Bearing 08,d055653d-a48f-5b95-aa61-6d89d00e4ec6,L,860.78,EUR,60.351,KG,40,50.000,True
dc06185f-0801-58aa-86b9-6df5bf774217,2025-06-26T08:00:00Z,system,2025-06-26T08:00:00Z,system,MAT000000000000215,Hex Bolt 08,dd52a956-8e5a-5bc2-85fa-089f9fa3ed5f,L,823.32,EUR,15.845,KG,17,5.000,True
3b977897-9c14-59e5-a889-922436cc6be2,2025-06-27T08:00:00Z,system,2025-06-27T08:00:00Z,system,MAT000000000000216,Electric Motor 08,55b98412-a87c-5d06-99b1-b52e5bf7ce0f,EA,534.22,EUR,98.984,KG,21,100.000,True
d8fcbf1f-1dd7-50af-8261-2da45ed17eae,2025-06-28T08:00:00Z,system,2025-06-28T08:00:00Z,system,MAT000000000000217,Pressure Sensor 08,2658df6b-27d3-5402-9299-f7c0d6729824,EA,278.80,EUR,84.031,KG,53,1.000,True
03f34b44-1652-577f-950a-78af8cdc601f,2025-06-29T08:00:00Z,system,2025-06-29T08:00:00Z,system,MAT000000000000218,PLC Module 08,777e7c37-1e75-51c3-ae1f-c155fd09bb99,L,1124.08,EUR,22.082,KG,21,5.000,True
0c3785e3-7d1b-5f41-95de-b2299b8dd699,2025-06-30T08:00:00Z,system,2025-06-30T08:00:00Z,system,MAT000000000000219,Ethernet Cable 08,e4cee72f-aec8-50d7-9b62-f7b616ca4094,M,1087.29,EUR,107.279,KG,9,1.000,True
7fb17ba4-6dd3-5a8b-a71f-be9e5b3c1f9a,2025-07-01T08:00:00Z,system,2025-07-01T08:00:00Z,system,MAT000000000000220,Corrugated Carton 08,b8ea0922-f2ef-5e72-a3b7-5f823c043cf9,KG,32.77,EUR,40.831,KG,8,25.000,True
6c7c41de-f18d-5d68-9697-8f8c32cb9e5e,2025-07-02T08:00:00Z,system,2025-07-02T08:00:00Z,system,MAT000000000000221,Stretch Film 08,2edc4fcd-5750-5cec-9cab-555863e23975,M,1890.09,EUR,22.144,KG,36,1.000,False
a77973af-89ac-57a4-be5e-db2cafc9e932,2025-07-03T08:00:00Z,system,2025-07-03T08:00:00Z,system,MAT000000000000222,Safety Gloves 08,8dd5d572-569a-56bd-acd8-3be0728ad8a5,BOX,1256.23,EUR,108.948,KG,43,100.000,True
6f6ad8c3-8d1e-5146-9dca-8c2c4a2557ec,2025-07-04T08:00:00Z,system,2025-07-04T08:00:00Z,system,MAT000000000000223,Protective Glasses 08,caf36b91-af87-53fc-8158-13f91aade9d5,KG,20.05,EUR,14.375,KG,26,25.000,True
9c244d41-3489-5976-bcdb-b0d76c2237a9,2025-07-05T08:00:00Z,system,2025-07-05T08:00:00Z,system,MAT000000000000224,Hydraulic Hose 08,e70d53aa-bb36-5382-8414-f85fb1b4cacb,KG,26.93,EUR,2.092,KG,45,10.000,True
95b589d9-d0fa-5b0b-97dc-32e0f9a9f036,2025-07-06T08:00:00Z,system,2025-07-06T08:00:00Z,system,MAT000000000000225,Pneumatic Cylinder 08,691d9e13-4d57-593c-acb4-8ff0871f82d9,EA,1490.18,EUR,13.939,KG,34,100.000,True
d82bd767-f5ed-57ab-a2c9-406318f72bc2,2025-07-07T08:00:00Z,system,2025-07-07T08:00:00Z,system,MAT000000000000226,Industrial Filter 08,2acb4523-efa8-5113-8671-718f714e827d,L,67.70,EUR,48.349,KG,19,5.000,True
05a4f991-84c1-5839-9f40-938f84dcd65e,2025-07-08T08:00:00Z,system,2025-07-08T08:00:00Z,system,MAT000000000000227,Gear Oil 08,78a29834-2f00-5ddb-98ac-157ca6d78bba,M,1434.40,EUR,109.722,KG,40,20.000,True
433f80c2-05f6-5b18-bf74-adc19e89d6f1,2025-07-09T08:00:00Z,system,2025-07-09T08:00:00Z,system,MAT000000000000228,Control Valve 08,759df8ed-dbb8-5ebd-b398-95fa7f470c78,BOX,2373.98,EUR,86.341,KG,40,5.000,False
6f137624-ae20-5016-9d90-8e735016ca60,2025-07-10T08:00:00Z,system,2025-07-10T08:00:00Z,system,MAT000000000000229,Drill Bit Set 08,796ae5a3-0afd-5325-bbfe-ed77e933b62e,BOX,2022.98,EUR,95.059,KG,8,50.000,True
80c11da5-9f8d-5b62-9f22-c377427c0d7f,2025-07-11T08:00:00Z,system,2025-07-11T08:00:00Z,system,MAT000000000000230,Laptop Computer 08,352f8b23-c4e6-5bc1-9928-e3680bd83e0d,M,1730.90,EUR,22.234,KG,43,25.000,True
60f8eac8-7f04-549c-a5f3-331eb9014d8a,2025-07-12T08:00:00Z,system,2025-07-12T08:00:00Z,system,MAT000000000000231,Barcode Scanner 08,bff32fdb-82c9-50b2-a43e-d228c5ac24ac,SET,201.91,EUR,119.100,KG,38,1.000,True
aa609c4e-2fa3-5db5-a548-e837797b7ec8,2025-07-13T08:00:00Z,system,2025-07-13T08:00:00Z,system,MAT000000000000232,Cleaning Concentrate 08,f35026fa-060f-5f11-9a86-269f5666b8e4,SET,1995.02,EUR,16.342,KG,50,50.000,True
79756df9-78e3-5df8-ad70-cff390e99aff,2025-07-14T08:00:00Z,system,2025-07-14T08:00:00Z,system,MAT000000000000233,Laboratory Beaker 08,4c63ca08-088d-5a08-992c-d37a3c07121b,EA,870.49,EUR,73.703,KG,4,25.000,True
946b9def-1c5e-5d38-8f79-05db3b27b218,2025-07-15T08:00:00Z,system,2025-07-15T08:00:00Z,system,MAT000000000000234,PVC Pipe 08,55c4127a-8e0c-57e2-8b89-bed0198148ef,M,2304.67,EUR,110.709,KG,38,20.000,True
57c1b397-ad33-5575-8763-be4b1f77f414,2025-07-16T08:00:00Z,system,2025-07-16T08:00:00Z,system,MAT000000000000235,Circuit Breaker 08,f9b30b47-6010-5ad9-82f0-806e9aade65e,EA,1943.10,EUR,25.870,KG,14,20.000,True
449f174d-239f-5c9f-803d-0af1ffe5acb3,2025-07-17T08:00:00Z,system,2025-07-17T08:00:00Z,system,MAT000000000000236,Power Supply 08,10530ccc-b6a7-5f3b-9f30-768a03cef30c,L,104.83,EUR,59.686,KG,9,5.000,True
fcd3a87b-71f1-5871-b12a-5cf7f75c379d,2025-07-18T08:00:00Z,system,2025-07-18T08:00:00Z,system,MAT000000000000237,Conveyor Belt 08,a0f96efb-e3df-5d04-bbd8-f7c638ce31b7,M,96.00,EUR,89.741,KG,10,25.000,True
f4d5037c-d38c-5514-b120-c0d70fd1331e,2025-07-19T08:00:00Z,system,2025-07-19T08:00:00Z,system,MAT000000000000238,Rubber Gasket 08,b708786d-78bc-5ffa-b86f-456f57af9cad,L,947.79,EUR,35.445,KG,60,25.000,True
8955b821-56c4-50e4-a768-f8cd91a81833,2025-07-20T08:00:00Z,system,2025-07-20T08:00:00Z,system,MAT000000000000239,Welding Electrode 08,d055653d-a48f-5b95-aa61-6d89d00e4ec6,BOX,1798.39,EUR,50.312,KG,40,25.000,True
4c1fad4a-cd24-54cd-b60f-f4fc7907b672,2025-07-21T08:00:00Z,system,2025-07-21T08:00:00Z,system,MAT000000000000240,Adhesive Sealant 08,dd52a956-8e5a-5bc2-85fa-089f9fa3ed5f,KG,34.94,EUR,32.835,KG,9,25.000,True
37c4d2f8-f57c-5a2d-a98c-e54c9a60f9b2,2025-07-22T08:00:00Z,system,2025-07-22T08:00:00Z,system,MAT000000000000241,Stainless Steel Sheet 09,55b98412-a87c-5d06-99b1-b52e5bf7ce0f,KG,25.97,EUR,9.635,KG,23,5.000,True
86cd43f5-5e5a-58e0-8882-778206f00530,2025-07-23T08:00:00Z,system,2025-07-23T08:00:00Z,system,MAT000000000000242,Aluminium Profile 09,2658df6b-27d3-5402-9299-f7c0d6729824,KG,16.94,EUR,113.138,KG,10,5.000,True
11887a5e-152e-56c0-9b50-7d5495fe3b5a,2025-07-24T08:00:00Z,system,2025-07-24T08:00:00Z,system,MAT000000000000243,Copper Wire 09,777e7c37-1e75-51c3-ae1f-c155fd09bb99,L,246.24,EUR,48.451,KG,55,1.000,True
92383fa1-d27d-5e6a-b93a-e9f0ff565f05,2025-07-25T08:00:00Z,system,2025-07-25T08:00:00Z,system,MAT000000000000244,Ball Bearing 09,e4cee72f-aec8-50d7-9b62-f7b616ca4094,EA,984.81,EUR,13.829,KG,37,50.000,True
de05430c-0d15-5267-a70a-983b7ffb5638,2025-07-26T08:00:00Z,system,2025-07-26T08:00:00Z,system,MAT000000000000245,Hex Bolt 09,b8ea0922-f2ef-5e72-a3b7-5f823c043cf9,M,1285.52,EUR,94.285,KG,58,20.000,True
9e7b19d9-c9c7-562c-b69b-23994f239c49,2025-07-27T08:00:00Z,system,2025-07-27T08:00:00Z,system,MAT000000000000246,Electric Motor 09,2edc4fcd-5750-5cec-9cab-555863e23975,EA,1017.63,EUR,76.791,KG,59,25.000,True
893944a0-a713-5323-888a-1702113e176d,2025-07-28T08:00:00Z,system,2025-07-28T08:00:00Z,system,MAT000000000000247,Pressure Sensor 09,8dd5d572-569a-56bd-acd8-3be0728ad8a5,KG,23.14,EUR,43.868,KG,14,1.000,True
5b7ae8db-72b9-5511-ba23-2698e4fd03df,2025-07-29T08:00:00Z,system,2025-07-29T08:00:00Z,system,MAT000000000000248,PLC Module 09,caf36b91-af87-53fc-8158-13f91aade9d5,BOX,146.59,EUR,86.882,KG,12,20.000,True
f79ddad3-8785-5bbe-8cf9-08b1a4c43cb1,2025-07-30T08:00:00Z,system,2025-07-30T08:00:00Z,system,MAT000000000000249,Ethernet Cable 09,e70d53aa-bb36-5382-8414-f85fb1b4cacb,KG,9.85,EUR,87.308,KG,23,50.000,True
5994f62a-190b-5f64-a95c-9773a244fa2e,2025-07-31T08:00:00Z,system,2025-07-31T08:00:00Z,system,MAT000000000000250,Corrugated Carton 09,691d9e13-4d57-593c-acb4-8ff0871f82d9,SET,1627.09,EUR,62.816,KG,24,10.000,True
33a43adc-6963-52ef-b1d3-fd2492991b07,2025-08-01T08:00:00Z,system,2025-08-01T08:00:00Z,system,MAT000000000000251,Stretch Film 09,2acb4523-efa8-5113-8671-718f714e827d,EA,1894.45,EUR,24.808,KG,50,100.000,True
1cedd62f-02fd-505a-b102-9f80692d77d7,2025-08-02T08:00:00Z,system,2025-08-02T08:00:00Z,system,MAT000000000000252,Safety Gloves 09,78a29834-2f00-5ddb-98ac-157ca6d78bba,BOX,1884.98,EUR,66.270,KG,2,1.000,True
c27d8ed1-1c81-52eb-9e88-e5402f546414,2025-08-03T08:00:00Z,system,2025-08-03T08:00:00Z,system,MAT000000000000253,Protective Glasses 09,759df8ed-dbb8-5ebd-b398-95fa7f470c78,L,1611.73,EUR,114.147,KG,43,5.000,True
881eaa64-708a-5722-917e-fdcc33e19b55,2025-08-04T08:00:00Z,system,2025-08-04T08:00:00Z,system,MAT000000000000254,Hydraulic Hose 09,796ae5a3-0afd-5325-bbfe-ed77e933b62e,M,2449.46,EUR,90.111,KG,48,50.000,True
9cccf623-1147-5c18-8001-597eaf1dced5,2025-08-05T08:00:00Z,system,2025-08-05T08:00:00Z,system,MAT000000000000255,Pneumatic Cylinder 09,352f8b23-c4e6-5bc1-9928-e3680bd83e0d,SET,2047.51,EUR,76.477,KG,21,50.000,True
33b58793-6f12-50d8-b5ed-f4aaefc6d3f0,2025-08-06T08:00:00Z,system,2025-08-06T08:00:00Z,system,MAT000000000000256,Industrial Filter 09,bff32fdb-82c9-50b2-a43e-d228c5ac24ac,M,70.97,EUR,98.381,KG,50,50.000,True
c921e193-a3b7-5f2b-800f-213728db4d05,2025-08-07T08:00:00Z,system,2025-08-07T08:00:00Z,system,MAT000000000000257,Gear Oil 09,f35026fa-060f-5f11-9a86-269f5666b8e4,KG,8.61,EUR,104.119,KG,36,100.000,True
65e45d5d-37a2-56b1-837a-6d62a46b2ae9,2025-08-08T08:00:00Z,system,2025-08-08T08:00:00Z,system,MAT000000000000258,Control Valve 09,4c63ca08-088d-5a08-992c-d37a3c07121b,BOX,238.13,EUR,3.469,KG,40,1.000,True
1010189f-26f3-5ece-8436-a2f2923354f3,2025-08-09T08:00:00Z,system,2025-08-09T08:00:00Z,system,MAT000000000000259,Drill Bit Set 09,55c4127a-8e0c-57e2-8b89-bed0198148ef,EA,392.01,EUR,16.641,KG,51,100.000,True
3fbd18a0-7abf-52be-90d6-d20cad8bccd3,2025-08-10T08:00:00Z,system,2025-08-10T08:00:00Z,system,MAT000000000000260,Laptop Computer 09,f9b30b47-6010-5ad9-82f0-806e9aade65e,SET,1003.55,EUR,36.847,KG,56,50.000,True
61c9dd7a-23b2-51ce-a4f8-1ecaedb8b55e,2025-08-11T08:00:00Z,system,2025-08-11T08:00:00Z,system,MAT000000000000261,Barcode Scanner 09,10530ccc-b6a7-5f3b-9f30-768a03cef30c,SET,1868.32,EUR,32.974,KG,32,20.000,True
dc089f09-34df-5a3e-bedb-2c2e0f21465e,2025-08-12T08:00:00Z,system,2025-08-12T08:00:00Z,system,MAT000000000000262,Cleaning Concentrate 09,a0f96efb-e3df-5d04-bbd8-f7c638ce31b7,L,1569.88,EUR,56.421,KG,24,10.000,True
e337ec5f-3c23-585a-808c-545892f7ee27,2025-08-13T08:00:00Z,system,2025-08-13T08:00:00Z,system,MAT000000000000263,Laboratory Beaker 09,b708786d-78bc-5ffa-b86f-456f57af9cad,SET,1194.42,EUR,89.157,KG,53,10.000,True
571479d1-0b4f-5e80-b110-0e3e87a27f94,2025-08-14T08:00:00Z,system,2025-08-14T08:00:00Z,system,MAT000000000000264,PVC Pipe 09,d055653d-a48f-5b95-aa61-6d89d00e4ec6,EA,1580.59,EUR,68.701,KG,15,5.000,True
21cbb700-5485-5bab-b31b-e024cd04b587,2025-08-15T08:00:00Z,system,2025-08-15T08:00:00Z,system,MAT000000000000265,Circuit Breaker 09,dd52a956-8e5a-5bc2-85fa-089f9fa3ed5f,M,1235.11,EUR,45.179,KG,33,25.000,True
00a24b8a-d6ef-5fd9-b832-024cf1e9f1b5,2025-08-16T08:00:00Z,system,2025-08-16T08:00:00Z,system,MAT000000000000266,Power Supply 09,55b98412-a87c-5d06-99b1-b52e5bf7ce0f,EA,1168.14,EUR,25.723,KG,39,100.000,True
965972d0-7dc1-5a2e-a771-140c178aec3b,2025-08-17T08:00:00Z,system,2025-08-17T08:00:00Z,system,MAT000000000000267,Conveyor Belt 09,2658df6b-27d3-5402-9299-f7c0d6729824,EA,257.19,EUR,110.462,KG,30,20.000,True
ed9623f5-c560-5892-8eb5-ab1f747a9b8e,2025-08-18T08:00:00Z,system,2025-08-18T08:00:00Z,system,MAT000000000000268,Rubber Gasket 09,777e7c37-1e75-51c3-ae1f-c155fd09bb99,KG,32.06,EUR,106.577,KG,18,100.000,True
ca48575f-0b73-55a6-b23c-6de718d78d67,2025-08-19T08:00:00Z,system,2025-08-19T08:00:00Z,system,MAT000000000000269,Welding Electrode 09,e4cee72f-aec8-50d7-9b62-f7b616ca4094,KG,7.89,EUR,23.978,KG,18,1.000,True
cff52af4-5fdd-5e0b-be96-5b7ede153dbb,2025-05-22T08:00:00Z,system,2025-05-22T08:00:00Z,system,MAT000000000000270,Adhesive Sealant 09,b8ea0922-f2ef-5e72-a3b7-5f823c043cf9,SET,941.34,EUR,36.139,KG,52,10.000,True
8f4fa6ee-76d8-5196-89f7-b65fbb2cfff1,2025-05-23T08:00:00Z,system,2025-05-23T08:00:00Z,system,MAT000000000000271,Stainless Steel Sheet 10,2edc4fcd-5750-5cec-9cab-555863e23975,KG,22.13,EUR,61.704,KG,18,20.000,True
5bced482-deea-5fc4-8653-6c41fc86806e,2025-05-24T08:00:00Z,system,2025-05-24T08:00:00Z,system,MAT000000000000272,Aluminium Profile 10,8dd5d572-569a-56bd-acd8-3be0728ad8a5,M,2171.12,EUR,9.648,KG,58,50.000,True
f84d7723-0164-5c03-952b-c6a6bd546739,2025-05-25T08:00:00Z,system,2025-05-25T08:00:00Z,system,MAT000000000000273,Copper Wire 10,caf36b91-af87-53fc-8158-13f91aade9d5,EA,2374.16,EUR,31.558,KG,3,1.000,True
3fc74a3b-0832-5675-b9fe-287a90de3ba8,2025-05-26T08:00:00Z,system,2025-05-26T08:00:00Z,system,MAT000000000000274,Ball Bearing 10,e70d53aa-bb36-5382-8414-f85fb1b4cacb,EA,391.93,EUR,48.938,KG,10,1.000,True
0ec0e0b9-02b8-5273-be60-7699e859c9ef,2025-05-27T08:00:00Z,system,2025-05-27T08:00:00Z,system,MAT000000000000275,Hex Bolt 10,691d9e13-4d57-593c-acb4-8ff0871f82d9,SET,2196.11,EUR,2.520,KG,56,20.000,True
729b6d7e-7b34-59c4-ab17-3319477660be,2025-05-28T08:00:00Z,system,2025-05-28T08:00:00Z,system,MAT000000000000276,Electric Motor 10,2acb4523-efa8-5113-8671-718f714e827d,KG,14.14,EUR,62.282,KG,21,25.000,True
85097ad1-7358-5034-a39c-c5bec0e42c12,2025-05-29T08:00:00Z,system,2025-05-29T08:00:00Z,system,MAT000000000000277,Pressure Sensor 10,78a29834-2f00-5ddb-98ac-157ca6d78bba,BOX,2488.17,EUR,19.870,KG,28,1.000,True
8e5f4a29-9822-5732-9a4b-23f68daf8471,2025-05-30T08:00:00Z,system,2025-05-30T08:00:00Z,system,MAT000000000000278,PLC Module 10,759df8ed-dbb8-5ebd-b398-95fa7f470c78,SET,2169.04,EUR,28.935,KG,15,20.000,True
9261773a-79a7-5ba7-a7f8-356b7ba60aa2,2025-05-31T08:00:00Z,system,2025-05-31T08:00:00Z,system,MAT000000000000279,Ethernet Cable 10,796ae5a3-0afd-5325-bbfe-ed77e933b62e,EA,1772.70,EUR,25.460,KG,40,1.000,True
19286625-e8e0-5181-9f4c-23d2a96418c8,2025-06-01T08:00:00Z,system,2025-06-01T08:00:00Z,system,MAT000000000000280,Corrugated Carton 10,352f8b23-c4e6-5bc1-9928-e3680bd83e0d,KG,10.60,EUR,86.137,KG,5,10.000,True
8ecd63dc-042f-5821-9209-3db5b19e8ed7,2025-06-02T08:00:00Z,system,2025-06-02T08:00:00Z,system,MAT000000000000281,Stretch Film 10,bff32fdb-82c9-50b2-a43e-d228c5ac24ac,EA,2078.81,EUR,56.395,KG,32,25.000,True
4ab6e929-df87-5d07-b36e-bc3c2033a2c4,2025-06-03T08:00:00Z,system,2025-06-03T08:00:00Z,system,MAT000000000000282,Safety Gloves 10,f35026fa-060f-5f11-9a86-269f5666b8e4,BOX,2175.61,EUR,117.555,KG,38,100.000,True
3dc01e32-c4f9-591d-bf47-70af97b27acc,2025-06-04T08:00:00Z,system,2025-06-04T08:00:00Z,system,MAT000000000000283,Protective Glasses 10,4c63ca08-088d-5a08-992c-d37a3c07121b,BOX,1334.05,EUR,111.009,KG,26,100.000,True
0ff1099e-974c-5cf5-97fc-078fe85ca3af,2025-06-05T08:00:00Z,system,2025-06-05T08:00:00Z,system,MAT000000000000284,Hydraulic Hose 10,55c4127a-8e0c-57e2-8b89-bed0198148ef,L,1407.68,EUR,44.290,KG,59,10.000,True
e78a29f5-6b77-5c64-a898-2ef9faf92f91,2025-06-06T08:00:00Z,system,2025-06-06T08:00:00Z,system,MAT000000000000285,Pneumatic Cylinder 10,f9b30b47-6010-5ad9-82f0-806e9aade65e,KG,20.67,EUR,117.257,KG,41,5.000,True
cc5afda5-c29c-592b-ab4e-304a522f6af7,2025-06-07T08:00:00Z,system,2025-06-07T08:00:00Z,system,MAT000000000000286,Industrial Filter 10,10530ccc-b6a7-5f3b-9f30-768a03cef30c,L,1451.54,EUR,32.283,KG,34,50.000,True
c51be922-7f94-5734-90be-dd25480a96da,2025-06-08T08:00:00Z,system,2025-06-08T08:00:00Z,system,MAT000000000000287,Gear Oil 10,a0f96efb-e3df-5d04-bbd8-f7c638ce31b7,EA,202.62,EUR,77.855,KG,12,20.000,True
3a0a1e49-476a-536d-b162-93bd126b8104,2025-06-09T08:00:00Z,system,2025-06-09T08:00:00Z,system,MAT000000000000288,Control Valve 10,b708786d-78bc-5ffa-b86f-456f57af9cad,L,2045.70,EUR,21.639,KG,39,10.000,True
775db43d-b20d-5440-9e66-3995ab8bf36c,2025-06-10T08:00:00Z,system,2025-06-10T08:00:00Z,system,MAT000000000000289,Drill Bit Set 10,d055653d-a48f-5b95-aa61-6d89d00e4ec6,L,177.67,EUR,105.833,KG,52,50.000,True
18842f90-d5d5-59ad-837c-f13f2b55bb62,2025-06-11T08:00:00Z,system,2025-06-11T08:00:00Z,system,MAT000000000000290,Laptop Computer 10,dd52a956-8e5a-5bc2-85fa-089f9fa3ed5f,EA,1147.55,EUR,85.201,KG,28,10.000,True
811092f8-2db7-5749-ad90-adf8763eb900,2025-06-12T08:00:00Z,system,2025-06-12T08:00:00Z,system,MAT000000000000291,Barcode Scanner 10,55b98412-a87c-5d06-99b1-b52e5bf7ce0f,EA,524.16,EUR,108.148,KG,54,100.000,True
425b666f-dd3e-51cf-b65c-1b1c5b49b01e,2025-06-13T08:00:00Z,system,2025-06-13T08:00:00Z,system,MAT000000000000292,Cleaning Concentrate 10,2658df6b-27d3-5402-9299-f7c0d6729824,M,1522.36,EUR,10.553,KG,43,100.000,True
04c6ce4d-e9ec-5c21-9f43-b4b251046c2f,2025-06-14T08:00:00Z,system,2025-06-14T08:00:00Z,system,MAT000000000000293,Laboratory Beaker 10,777e7c37-1e75-51c3-ae1f-c155fd09bb99,M,1087.10,EUR,78.152,KG,32,20.000,True
b0ab2af3-a243-52cb-867b-07afe9932cc1,2025-06-15T08:00:00Z,system,2025-06-15T08:00:00Z,system,MAT000000000000294,PVC Pipe 10,e4cee72f-aec8-50d7-9b62-f7b616ca4094,EA,2448.05,EUR,2.915,KG,51,20.000,True
f86c9292-1db7-5162-81d0-0b6ff62e922d,2025-06-16T08:00:00Z,system,2025-06-16T08:00:00Z,system,MAT000000000000295,Circuit Breaker 10,b8ea0922-f2ef-5e72-a3b7-5f823c043cf9,SET,1044.05,EUR,12.924,KG,26,5.000,True
9ee6432b-6595-54db-87c7-de231a6076c8,2025-06-17T08:00:00Z,system,2025-06-17T08:00:00Z,system,MAT000000000000296,Power Supply 10,2edc4fcd-5750-5cec-9cab-555863e23975,EA,186.11,EUR,47.998,KG,37,100.000,True
d4ebbd6f-8a69-5cf1-8716-7275006eb3b3,2025-06-18T08:00:00Z,system,2025-06-18T08:00:00Z,system,MAT000000000000297,Conveyor Belt 10,8dd5d572-569a-56bd-acd8-3be0728ad8a5,M,2259.51,EUR,101.144,KG,22,5.000,True
c21a05cd-e0c4-5233-b2b3-69e0eadd9d50,2025-06-19T08:00:00Z,system,2025-06-19T08:00:00Z,system,MAT000000000000298,Rubber Gasket 10,caf36b91-af87-53fc-8158-13f91aade9d5,EA,962.69,EUR,49.860,KG,28,20.000,True
4a6344a3-f35e-516c-9e41-3b71adc76bae,2025-06-20T08:00:00Z,system,2025-06-20T08:00:00Z,system,MAT000000000000299,Welding Electrode 10,e70d53aa-bb36-5382-8414-f85fb1b4cacb,M,699.78,EUR,39.392,KG,8,50.000,True
a46103e7-a245-5eef-af4b-854671431c6b,2025-06-21T08:00:00Z,system,2025-06-21T08:00:00Z,system,MAT000000000000300,Adhesive Sealant 10,691d9e13-4d57-593c-acb4-8ff0871f82d9,M,2116.25,EUR,20.621,KG,41,10.000,True
